576.3,641.42,499.53,871.94,872.95,693.69,993.22,1034.25,607.68,1108.94,0.0,396.91,884.41,1910.09,2125.51,2163.29,2484.7,2205.6,3113.76,2748.59,2132.42,2771.77,1702.73,1917.27,1794.87,2345.07,2189.97,2585.52,2376.75,2491.82,2621.05,2103.22,2337.03,1677.64,1350.53,1169.32,734.58,875.38,649.31,2138.55,1882.53,2063.39,2289.17,2721.25,2641.45,1879.95,1875.16,1529.71,726.98,857.63,1359.73,1542.14,1303.17,1947.87,2126.54,2058.08,1961.68,1942.6,1994.46,1684.47,1590.82,1555.19,2274.54,1952.62,1702.48,1937.92,1422.78,996.26,1445.24,1057.53
450.85,573.14,682.37,1198.8,1199.81,876.54,1320.08,1110.35,934.54,738.04,396.91,0.0,508.32,1603.03,1733.05,1965.82,2386.63,1963.9,3641.85,2901.44,1958.58,3098.63,2029.59,1773.03,2121.73,2671.93,2516.83,2912.38,2703.61,2818.68,2947.91,2430.08,2663.89,1528.55,1677.39,800.83,605.52,499.29,278.42,2101.7,2209.39,2390.25,2616.03,3048.11,2968.31,2206.81,2202.01,1856.57,1053.84,732.19,1210.64,1416.7,1177.73,1822.43,2001.09,1932.63,1836.23,1817.15,1845.37,1535.39,1441.74,1429.75,2149.09,1803.53,1553.39,1788.83,991.49,622.21,1296.16,732.29
820.44,942.73,1051.96,1568.39,1430.56,1246.13,1425.55,1325.9,1304.13,953.59,884.41,508.32,0.0,1534.13,1357.57,1590.34,2011.15,1846.07,3168.37,2525.96,1964.43,2898.37,1816.74,1778.88,1864.85,2471.67,2316.57,2826.91,2618.14,2733.21,2862.44,2344.61,2578.42,1898.14,1878.94,1016.38,1113.85,369.19,676.99,2107.55,2009.13,2189.99,2530.56,2847.85,2882.84,2121.34,2331.68,1902.33,1423.43,1101.78,1580.23,1786.29,1547.32,2192.02,2370.68,2302.22,2205.82,2186.74,2214.96,1904.98,1811.33,1799.34,2518.69,2173.12,1922.98,2158.43,1115.35,878.62,1665.75,988.71
1914.16,1979.28,1837.39,1658.94,1037.35,2031.56,1032.35,982.06,1394.68,859.84,1906.55,1597.88,1540.92,0.0,215.42,331.83,714.72,435.63,1343.79,1182.38,430.3,1364.24,282.62,244.75,330.72,937.54,782.45,1292.78,1084.01,1199.08,1328.31,810.48,1044.29,3015.5,1485.74,1029.51,1600.91,1473.34,1353.43,573.43,475.0,655.86,996.43,1313.72,1348.71,587.22,797.55,495.68,1355.7,2195.5,2697.59,2880.01,2641.04,3285.74,3464.4,3395.94,3299.54,3280.46,3332.32,3022.34,2928.69,2893.06,3612.41,3290.49,3040.35,3275.79,2760.65,2334.13,2783.11,2395.39
2171.02,2293.3,2052.81,1874.36,1252.77,2246.98,1247.77,1093.96,1610.1,915.89,2121.97,1739.97,1364.36,215.42,0.0,271.64,653.57,488.49,1329.8,1168.39,645.72,1579.66,498.04,460.17,546.14,1152.96,997.86,1508.2,1299.43,1414.5,1543.73,1025.9,1259.71,3248.71,1701.16,1085.56,1472.12,1296.79,1495.53,788.84,690.42,871.28,1211.85,1529.14,1564.13,802.64,1012.97,711.1,1571.12,2452.35,2930.81,3136.86,2897.9,3542.59,3721.26,3652.8,3556.4,3537.32,3565.53,3255.55,3161.9,3149.91,3869.26,3523.7,3273.56,3509.0,2465.93,2229.2,3016.32,2339.28
2167.36,2232.49,2090.6,1912.14,1290.56,2284.76,1285.55,1235.26,1647.88,1116.92,2159.75,1972.75,1597.14,331.83,271.64,0.0,696.58,417.49,1325.65,1164.24,412.16,1424.35,535.82,304.87,390.83,997.66,842.56,1482.31,1273.53,1388.61,1517.83,1000.0,1233.81,3268.7,1738.94,1286.59,1854.11,1529.56,1728.3,555.29,535.11,715.98,1185.96,1373.84,1538.23,776.74,1049.09,748.88,1608.9,2448.7,2950.8,3133.21,2894.24,3538.94,3717.6,3649.14,3552.74,3533.67,3585.52,3275.54,3181.89,3146.26,3865.61,3543.69,3293.55,3528.99,2698.7,2587.33,3036.31,2648.59
2498.8,2563.92,2422.03,2243.58,1621.99,2616.2,1616.99,1566.7,1979.32,1488.57,2491.19,2401.13,2025.52,703.48,661.16,685.34,0.0,308.96,1137.1,975.69,490.28,1459.68,867.26,645.87,728.14,1094.12,1179.87,1819.62,1610.84,1725.92,1855.14,1337.31,1571.12,3993.41,2070.38,1658.24,2185.55,1957.95,2156.69,633.41,872.42,1053.29,1523.27,1711.15,1875.54,1114.05,1386.41,1080.32,1940.34,2780.14,3282.24,3464.65,3225.68,3870.38,4049.04,5181.75,4981.86,3865.1,5170.1,3606.98,3513.33,3477.7,5170.26,4268.39,4018.26,4500.7,3345.29,2918.77,3367.75,2980.03
2223.04,2288.16,2146.27,1967.82,1346.23,2340.44,1341.22,1290.94,1703.56,1212.81,2215.43,1950.85,1887.85,427.72,523.49,409.58,308.96,0.0,908.16,746.75,202.84,1172.24,591.49,370.11,452.38,806.68,904.11,1543.85,1335.08,1450.15,1579.38,1061.55,1295.36,3324.38,1794.61,1382.48,1909.79,1820.28,1706.4,345.97,596.66,777.53,1247.5,1435.39,1599.78,838.28,1110.64,804.56,1664.57,2504.38,3006.47,3188.89,2949.92,3594.61,3773.28,3704.82,3608.42,3589.34,3641.2,3331.22,3237.57,3201.94,3921.28,3599.36,3349.23,3584.67,3069.52,2643.0,3091.99,2704.27
3131.2,3196.32,3054.43,2875.98,2254.39,3248.59,2249.38,2199.09,2611.72,2120.97,3123.59,3688.26,3214.78,1335.88,1348.6,1317.74,1137.1,908.16,0.0,505.78,1089.48,1335.66,1499.65,1278.27,1360.54,1411.2,1812.27,2452.01,2243.24,2358.31,2487.54,1969.71,2203.52,4484.5,2702.77,2290.64,2817.95,2645.39,2844.13,1232.61,1504.82,1685.69,2155.66,1641.88,2008.55,1746.44,2018.8,1712.72,2572.74,3412.53,3914.63,4097.04,3858.08,4502.77,4681.44,5672.84,5472.95,4497.5,5661.19,4737.01,4145.73,4110.1,5661.35,4759.48,4509.35,4991.79,4378.17,3551.16,4000.15,3612.43
2752.3,2817.42,2675.53,2497.08,1875.49,2869.7,1870.48,1820.2,2232.82,1959.56,2744.69,2927.17,2551.55,1174.47,1187.19,1156.33,975.69,746.75,505.78,0.0,658.54,890.43,1120.76,951.27,969.46,965.97,1085.99,1705.8,1662.05,1623.6,1885.83,1590.81,1824.62,3853.64,2323.88,2129.23,2439.05,2483.98,2682.72,667.85,1125.92,1216.82,1424.35,1196.66,1563.32,1367.55,1639.9,1333.82,2193.84,3033.64,3535.73,3718.15,3479.18,4123.88,4302.54,4234.08,4137.68,4118.6,4170.46,3860.48,3766.83,3731.2,5897.48,4128.63,3878.49,4113.93,3598.79,3172.26,3621.25,3233.53
2157.2,2222.32,2080.44,1901.98,1280.39,2274.6,1275.39,1225.1,1637.72,1217.91,2149.59,1955.96,1973.74,432.83,648.24,414.69,490.28,202.84,1089.48,658.54,0.0,980.94,525.66,304.27,386.54,662.72,637.39,1478.02,1269.24,1384.32,1513.54,995.71,1229.52,3258.54,1728.78,1516.33,1843.95,1906.17,1711.51,202.01,530.83,711.69,973.0,1107.18,1533.94,772.45,1044.81,738.72,1598.74,2438.54,2940.64,3123.05,2884.08,3528.78,3707.44,3638.98,3542.58,3523.5,3575.36,3265.38,3171.73,3136.1,3855.45,3533.53,3283.39,3518.83,3003.69,2577.17,3026.15,2638.43
2775.84,2840.96,2699.07,2520.62,1899.03,2893.24,1894.03,1843.74,2256.36,2211.24,2768.23,3077.91,2908.63,1367.71,1583.13,1427.82,1459.68,1172.24,1335.66,890.43,980.94,0.0,1104.25,1184.2,1061.8,486.08,619.76,1120.58,1249.57,1084.32,1300.61,1101.83,1166.72,3877.18,2347.42,2134.96,2462.59,2841.05,2669.95,977.92,976.17,797.38,885.07,611.44,978.1,1217.27,1329.0,1317.74,2217.38,3057.18,3559.27,3741.69,3502.72,4147.42,4326.08,4257.62,4161.22,4142.14,4194.0,3884.02,3790.37,3754.74,4474.08,4152.17,3902.03,4137.47,3622.33,3195.8,3644.79,3257.07
1707.01,1772.13,1630.24,1451.79,830.2,1824.41,825.2,774.91,1187.53,1142.41,1699.4,2009.08,1823.54,282.62,498.04,535.82,857.22,578.13,1486.29,1121.11,504.94,1093.26,0.0,289.79,167.4,666.57,511.47,1016.43,807.66,922.73,1051.96,534.13,767.94,2808.35,1278.59,1066.14,1393.76,1755.96,1601.12,511.08,243.38,384.89,720.08,1042.75,1072.36,310.86,544.72,259.46,1148.55,1988.35,2490.45,2672.86,2433.89,3078.59,3257.25,3188.79,3092.39,3073.31,3125.17,2815.19,2721.54,2685.91,3405.25,3083.34,2833.2,3068.64,2553.5,2126.98,2575.96,2188.24
1929.36,1994.48,1852.6,1674.14,1052.56,2046.76,1047.55,997.26,1409.88,1029.84,1921.75,1767.89,1785.67,244.75,460.17,304.87,659.77,380.67,1288.83,954.48,307.48,1192.22,297.82,0.0,158.71,765.53,610.43,1250.18,1041.4,1156.48,1285.7,767.87,1001.68,3030.7,1500.94,1288.49,1616.11,1718.1,1523.44,413.08,302.99,483.85,953.83,1141.71,1306.1,544.61,816.97,510.88,1370.9,2210.7,2712.8,2895.21,2656.24,3300.94,3479.6,3411.14,3314.74,3295.67,3347.52,3037.54,2943.89,2908.26,3627.61,3305.69,3055.55,3290.99,2775.85,2349.33,2798.31,2410.59
1798.94,1864.06,1722.17,1543.72,922.13,1916.34,917.13,866.84,1279.46,1119.28,1791.33,2101.01,1875.11,334.19,549.61,394.3,718.11,439.02,1347.18,960.17,365.83,1061.8,167.4,150.68,0.0,635.1,480.01,1119.75,910.98,1026.06,1155.28,637.45,871.26,2900.28,1370.52,1158.06,1485.69,1807.53,1693.05,350.14,172.56,353.43,823.41,1011.29,1175.68,414.19,686.54,380.46,1240.48,2080.28,2582.37,2764.79,2525.82,3170.52,3349.18,3280.72,3184.32,3165.24,3217.1,2907.12,2813.47,2777.84,3497.18,3175.26,2925.13,3160.57,2645.43,2218.91,2667.89,2280.17
2349.15,2414.26,2272.38,2093.92,1472.33,2466.54,1467.33,1417.04,1829.66,1784.54,2341.53,2651.21,2481.93,941.01,1156.43,1001.12,1104.28,816.84,1411.2,965.97,672.89,486.08,677.55,757.5,635.1,0.0,193.06,953.59,696.07,657.63,892.42,675.13,740.03,3450.48,1920.72,1708.27,2035.89,2414.36,2243.25,555.45,549.47,370.68,458.38,444.45,811.12,790.58,902.3,891.05,1790.68,2630.48,3132.58,3314.99,3076.02,3720.72,3899.38,3830.92,3734.52,3715.45,3767.3,3457.32,3363.67,3328.04,4047.39,3725.47,3475.33,3710.77,3195.63,2769.11,3218.09,2830.37
2198.31,2263.43,2121.54,1943.09,1321.5,2315.7,1316.49,1266.2,1678.82,1633.7,2190.7,2500.38,2331.09,790.17,1005.59,850.29,1174.1,895.0,1803.16,1082.85,644.42,616.62,526.71,606.67,484.27,189.93,0.0,820.94,660.12,621.67,856.46,552.35,617.25,3299.65,1769.88,1557.43,1885.06,2263.52,2092.41,526.98,398.64,219.84,335.59,566.11,932.78,639.74,779.52,740.21,1639.84,2479.64,2981.74,3164.15,2925.19,3569.88,3748.55,3680.09,3583.69,3564.61,3616.47,3306.49,3212.84,3177.2,3896.55,3574.63,3324.49,3559.93,3044.79,2618.27,3067.26,2679.54
2597.18,2662.3,2520.42,2341.96,1720.37,2714.58,1715.37,1665.08,2077.7,2032.58,2589.57,2899.25,2840.93,1300.01,1515.43,1477.23,1801.04,1521.95,2430.11,1700.84,1448.76,1115.62,1023.66,1233.61,1111.21,948.64,820.31,0.0,237.29,259.27,288.33,509.35,500.72,3698.52,2168.76,1956.31,2283.93,2591.31,2491.29,1454.9,1069.21,997.93,665.41,520.46,159.27,701.81,736.52,1052.39,2038.72,2878.52,3380.62,3563.03,3324.06,3968.76,4147.42,4078.96,3982.56,3963.48,4015.34,3705.36,3611.71,3576.08,4295.43,3973.51,3723.37,3958.81,3443.67,3017.15,3466.13,3078.41
2392.17,2457.28,2315.4,2136.94,1515.35,2509.56,1510.35,1460.06,1872.68,1827.56,2384.55,2694.23,2635.91,1094.99,1310.41,1272.21,1596.02,1316.93,2225.09,1662.05,1243.74,1253.33,818.64,1028.59,906.19,696.07,663.25,241.05,0.0,147.35,276.57,304.33,295.7,3493.5,1963.74,1751.29,2078.91,2386.29,2286.27,1249.88,864.19,840.87,460.39,658.17,296.97,496.79,531.5,847.37,1833.7,2673.5,3175.6,3358.01,3119.04,3763.74,3942.4,3873.94,3777.54,3758.47,3810.32,3500.34,3406.69,3371.06,4090.41,3768.49,3518.35,3753.79,3238.65,2812.13,3261.11,2873.39
2507.24,2572.36,2430.47,2252.02,1630.43,2624.64,1625.42,1575.14,1987.76,1942.64,2499.63,2809.31,2750.99,1210.07,1425.49,1387.29,1711.1,1432.0,2340.16,1623.6,1358.81,1084.32,933.72,1143.67,1021.27,657.63,624.8,273.94,147.35,0.0,309.47,419.41,410.77,3608.58,2078.81,1866.36,2193.99,2501.36,2401.34,1093.5,979.26,802.43,575.47,691.06,329.86,611.87,646.58,962.45,1948.78,2788.57,3290.67,3473.08,3234.12,3878.81,4057.48,3989.02,3892.62,3873.54,3925.4,3615.42,3521.77,3486.14,4205.48,3883.56,3633.43,3868.87,3353.73,2927.2,3376.19,2988.47
2642.46,2707.58,2565.69,2387.24,1765.65,2759.86,1760.65,1710.36,2122.98,2077.86,2634.85,2944.53,2886.21,1345.29,1560.71,1522.51,1846.32,1567.23,2475.39,1885.83,1494.04,1300.61,1068.94,1278.89,1156.49,898.41,865.59,288.33,282.57,304.55,0.0,554.63,546.0,3743.8,2214.04,2001.58,2329.21,2636.59,2536.57,1500.18,1114.49,1043.21,710.69,705.46,344.26,747.09,781.8,1097.67,2084.0,2923.8,3425.9,3608.31,3369.34,4014.04,4192.7,4124.24,4027.84,4008.76,4060.62,3750.64,3656.99,3621.36,4340.71,4018.79,3768.65,4004.09,3488.95,3062.43,3511.41,3123.69
2118.64,2183.75,2041.87,1863.41,1241.82,2236.03,1236.82,1186.53,1599.15,1554.03,2111.02,2420.7,2362.38,821.46,1036.88,998.68,1322.49,1043.4,1951.56,1586.38,970.21,1101.83,545.11,755.06,632.66,675.13,552.35,513.11,304.33,419.41,548.63,0.0,264.61,3219.97,1690.21,1477.76,1805.38,2112.76,2012.74,976.35,590.66,732.16,216.76,930.23,569.03,223.26,227.17,573.84,1560.17,2399.97,2902.07,3084.48,2845.51,3490.21,3668.87,3600.41,3504.01,3484.94,3536.79,3226.81,3133.16,3097.53,3816.88,3494.96,3244.82,3480.26,2965.12,2538.6,2987.58,2599.86
2352.45,2417.57,2275.68,2097.23,1475.64,2469.84,1470.63,1420.34,1832.96,1787.84,2344.84,2654.51,2596.19,1055.28,1270.69,1232.49,1556.3,1277.21,2185.37,1820.19,1204.02,1166.72,778.92,988.87,866.47,740.03,617.25,504.47,295.7,410.77,540.0,264.61,0.0,3453.79,1924.02,1711.57,2039.19,2346.57,2246.55,1210.16,824.47,837.11,281.65,921.59,560.4,457.08,491.78,807.65,1793.98,2633.78,3135.88,3318.29,3079.32,3724.02,3902.69,3834.23,3737.82,3718.75,3770.61,3460.62,3366.98,3331.34,4050.69,3728.77,3478.63,3714.07,3198.93,2772.41,3221.4,2833.68
1244.24,1399.39,1508.63,2025.06,2026.07,1702.79,2146.33,2187.36,1760.79,2293.57,1721.8,1555.53,1925.12,3063.21,3268.91,3316.41,3898.9,3358.72,4385.05,3901.7,3285.53,3924.88,2855.85,3070.38,2947.98,3498.19,3343.09,3738.64,3529.86,3644.94,3774.17,3256.33,3490.15,0.0,2503.65,2322.44,1887.7,1916.09,1833.95,3291.67,3035.65,3216.51,3442.29,3874.37,3794.56,3033.07,3028.27,2682.83,1880.09,1290.86,691.98,810.67,960.49,1118.63,1079.21,1043.7,761.31,851.85,710.29,252.51,421.73,623.86,969.46,591.93,341.79,577.23,766.43,889.62,348.33,775.64
1368.26,1433.38,1291.49,755.99,491.45,1084.12,555.5,596.53,848.78,964.03,1360.65,1670.33,1878.79,1472.37,1687.79,1725.57,2046.98,1767.88,2676.04,2310.87,1694.69,2334.05,1265.01,1479.55,1357.15,1907.35,1752.25,2147.8,1939.03,2054.1,2183.33,1665.5,1899.31,2469.6,0.0,887.75,1055.01,1522.76,1422.73,1700.83,1444.81,1625.67,1851.45,2283.53,2203.73,1442.23,1437.44,1091.99,601.53,1649.6,2151.7,2334.11,2095.14,2739.84,2918.5,2850.04,2753.64,2734.56,2786.42,2476.44,2382.79,2347.16,3066.51,2744.59,2494.45,2729.89,2214.75,1788.23,2237.21,1849.49
1176.94,1242.06,1100.17,1057.17,435.58,1294.33,430.57,330.92,792.91,200.99,1169.32,800.83,1012.44,1029.51,1085.56,1286.59,1669.48,1390.39,2298.55,2126.23,1510.05,2149.41,1080.37,1294.91,1172.51,1722.71,1567.61,1963.16,1754.39,1869.46,1998.69,1480.86,1714.67,2278.27,883.96,0.0,503.74,656.4,556.38,1516.19,1260.17,1441.03,1666.81,2098.89,2019.09,1257.59,1252.79,907.35,753.92,1458.27,1960.37,2142.78,1903.81,2548.51,2727.17,2658.71,2562.31,2543.24,2595.09,2285.11,2191.46,2155.83,2875.18,2553.26,2303.12,2538.56,2023.42,1423.05,2045.88,1658.16
742.19,807.31,665.42,739.67,563.56,859.59,683.82,724.85,475.41,587.55,734.58,605.52,1113.85,1600.69,1472.12,1853.89,2175.3,1896.2,2804.36,2439.19,1823.02,2462.37,1393.33,1607.87,1485.47,2035.67,1880.58,2276.12,2067.35,2182.43,2311.65,1793.82,2027.63,1843.53,1041.14,503.74,0.0,820.61,460.45,1829.16,1573.13,1753.99,1979.78,2411.86,2332.05,1570.56,1565.76,1220.31,417.58,1023.53,1525.63,1708.04,1469.07,2113.77,2292.43,2223.97,2127.57,2108.49,2160.35,1850.37,1756.72,1721.09,2440.44,2118.52,1868.38,2103.82,1588.68,1162.16,1611.14,1223.42
811.41,933.7,1042.94,1559.36,1070.58,1237.1,1065.57,965.92,1295.1,593.61,875.38,499.29,369.19,1466.55,1290.0,1522.77,1943.58,1778.5,2619.8,2458.39,1896.86,2830.79,1749.17,1711.31,1797.27,2404.1,2249.0,2598.16,2389.39,2504.46,2633.69,2115.86,2349.67,1889.11,1518.96,656.4,820.61,0.0,394.12,2039.98,1941.56,2122.42,2301.81,2780.28,2654.09,1892.6,1887.8,1542.35,1414.4,1092.75,1571.2,1777.26,1538.29,2182.99,2361.65,2293.19,2196.79,2177.71,2205.93,1895.95,1802.3,1790.31,2509.66,2164.09,1913.95,2149.4,1206.47,869.59,1656.72,979.67
729.27,851.55,960.79,1072.86,970.56,1154.95,965.55,865.91,808.6,493.59,649.31,278.42,676.99,1358.58,1488.6,1721.38,2142.18,1719.46,2818.4,2656.99,1714.13,2684.39,1615.35,1528.58,1707.49,2257.69,2102.59,2498.14,2289.37,2404.44,2533.67,2015.84,2249.65,1806.96,1418.94,556.38,460.45,394.12,0.0,1857.26,1795.15,1976.01,2201.79,2633.88,2554.07,1792.58,1787.78,1442.33,798.81,1010.6,1489.06,1695.11,1456.15,2100.84,2279.51,2211.05,2114.65,2095.57,2123.78,1813.8,1720.15,1708.17,2427.51,2081.95,1831.81,2067.25,1269.91,900.63,1574.57,1010.71
2137.95,2203.07,2061.18,1882.73,1261.14,2255.35,1256.14,1205.85,1618.47,1352.21,2130.34,2090.25,2108.04,567.12,782.54,548.98,624.58,337.14,1223.78,667.85,193.18,977.92,506.41,394.92,355.11,555.45,530.11,1458.77,1249.99,1093.5,1494.29,976.46,1210.27,3239.29,1709.53,1497.07,1824.7,2040.47,1845.81,0.0,511.57,692.44,865.73,999.9,1366.56,753.2,1025.55,719.47,1579.49,2419.29,2921.39,3103.8,2864.83,3509.53,3688.19,3619.73,3523.33,3504.25,3556.11,3246.13,3152.48,3116.85,3836.2,3514.28,3264.14,3499.58,2984.44,2557.92,3006.9,2619.18
1886.6,1951.72,1809.83,1631.38,1009.79,2004.0,1004.79,954.5,1367.12,1322.0,1878.99,2188.67,2019.39,478.47,693.89,538.58,862.39,583.3,1491.46,1126.28,510.11,976.17,255.06,294.96,172.56,549.47,394.38,1072.96,864.19,979.26,1108.49,590.66,824.47,2987.94,1458.18,1245.72,1573.35,1951.81,1780.71,516.25,0.0,267.79,729.99,925.66,1128.89,367.39,644.22,468.12,1328.14,2167.94,2670.03,2852.45,2613.48,3258.18,3436.84,3368.38,3271.98,3252.9,3304.76,2994.78,2901.13,2865.5,3584.84,3262.93,3012.79,3248.23,2733.09,2306.57,2755.55,2367.83
2067.47,2132.59,1990.7,1812.24,1190.66,2184.86,1185.65,1135.36,1547.98,1502.86,2059.86,2369.53,2200.25,659.33,874.75,719.45,1043.26,764.16,1672.32,1216.82,690.97,797.38,395.87,475.83,353.43,370.68,215.58,1001.69,840.87,802.43,1037.22,732.16,832.85,3168.81,1639.04,1426.59,1754.21,2132.68,1961.57,697.11,267.79,0.0,551.2,746.86,1113.53,508.9,785.72,609.37,1509.0,2348.8,2850.9,3033.31,2794.34,3439.04,3617.71,3549.25,3452.84,3433.77,3485.63,3175.64,3082.0,3046.36,3765.71,3443.79,3193.65,3429.09,2913.95,2487.43,2936.42,2548.7
